Galaxy Number,X coord,Y coord,X radius,Y radius,Max Pixel,Local Background,Pixel Count,Photon Count,Magnitude 
5332,1503,3528,1,2,3468.0,3452.64383562,73,37,21.3794956898 
5333,1508,3529,2,2,3468.0,3451.425,40,50,21.0525749892 
5334,1618,3546,1,2,3468.0,3449.5,22,39,21.3223384824 
5335,1348,3574,1,2,3468.0,3443.09259259,54,57,20.9103128608 
5336,651,3583,2,1,3468.0,3437.01724138,58,106,20.2367353368 
5337,515,3608,2,1,3468.0,3433.7826087,69,154,19.8311981979 
5338,1079,3644,1,2,3468.0,3438.31428571,70,152,19.8453910301 
5339,1734,3686,2,1,3468.0,3436.0,52,97,20.3330706643 
5340,1542,3710,1,2,3468.0,3443.53333333,90,137,19.9581985821 
5341,2104,3751,2,2,3468.0,3450.0,33,56,20.9295299325 
5342,324,3786,3,1,3468.0,3423.53299492,197,492,18.5700872431 
5343,1094,3860,2,1,3468.0,3434.39655172,58,107,20.2265405558 
5344,1218,3863,2,1,3468.0,3435.72727273,88,187,19.6203959837 
5345,1486,3880,2,2,3468.0,3430.9673913,92,238,19.3585576074 
5346,930,3882,2,1,3468.0,3435.73214286,56,98,20.3219348108 
5347,933,3882,2,1,3468.0,3436.65,40,120,20.1020468849 
5348,925,3890,1,2,3468.0,3438.91304348,46,71,20.6718541282 
5349,655,3901,1,2,3468.0,3438.95081967,61,108,20.2164406113 
5350,1185,3907,2,2,3468.0,3438.14130435,92,257,19.2751671917 
5351,1487,4044,1,3,3468.0,3438.69191919,198,309,19.0751038014 
5352,1186,4174,1,2,3468.0,3427.60869565,92,240,19.3494718957 
5353,1237,4245,2,1,3468.0,3425.23913043,92,288,19.1515187806 
5354,132,4269,2,1,3468.0,3421.44565217,92,149,19.867034329 
5355,1929,4325,2,1,3468.0,3421.83529412,85,188,19.6146053768 
5356,370,4347,2,1,3468.0,3427.27272727,88,205,19.5206153474 
5357,2103,4351,3,1,3468.0,3426.60215054,93,245,19.3270847891 
5358,1548,4372,2,1,3468.0,3429.97619048,42,130,20.0151416192 
5359,2446,4372,2,1,3468.0,3407.83908046,87,40,21.2948500217 
5360,2411,4377,2,2,3468.0,3408.97142857,70,26,21.7625666301 
5361,1755,4405,2,1,3468.0,3427.10869565,92,296,19.1217707224 
5362,233,4408,2,1,3468.0,3431.70422535,71,99,20.3109120135 
5363,2182,4437,2,1,3468.0,3403.0,81,57,20.9103128608 
5364,1403,4483,1,2,3468.0,3440.8,35,95,20.3556909868 
5365,105,4486,2,1,3468.0,3416.70454545,88,152,19.8453910301 
5366,2287,4489,2,1,3468.0,3410.69230769,39,161,19.7829353099 
5367,2278,4503,1,2,3468.0,3410.46153846,78,-44,29.4086316912 
5368,201,4510,2,1,3468.0,3424.46341463,41,-40,29.3051499783 
5369,2279,4510,2,1,3468.0,3396.2,40,261,19.2583987317 
5370,1315,102,1,2,3467.0,3436.48888889,45,95,20.3556909868 
5371,2017,119,2,1,3467.0,3422.10526316,38,124,20.0664457871 
5372,1613,130,1,3,3467.0,3438.3625,80,260,19.2625666301 
5373,1613,140,2,1,3467.0,3454.07692308,13,21,21.9944517632 
5374,105,157,1,2,3467.0,3415.10769231,65,113,20.1673038913 
5375,1042,227,1,2,3467.0,3434.7260274,73,80,20.5422750325 
5376,2466,234,2,1,3467.0,3414.13636364,44,150,19.8597718524 
5377,649,274,1,2,3467.0,3442.79032258,62,128,20.0319750759 
5378,1129,277,1,2,3467.0,3439.53488372,43,80,20.5422750325 
5379,1265,295,1,2,3467.0,3438.96629213,89,167,19.7432088221 
5380,906,308,1,2,3467.0,3439.01666667,60,75,20.6123468415 
5381,2120,314,2,1,3467.0,3425.39655172,58,153,19.838271423 
5382,1012,369,1,2,3467.0,3437.07352941,68,165,19.7562901395 
5383,638,400,1,2,3467.0,3435.23809524,63,168,19.7367267957 
5384,2107,460,2,1,3467.0,3431.40384615,52,197,19.5638344346 
5385,945,490,3,2,3467.0,3429.75897436,195,520,18.5099916409 
5386,1218,609,2,2,3467.0,3439.63013699,73,197,19.5638344346 
5387,400,705,2,1,3467.0,3435.72881356,59,110,20.1965182871 
5388,1241,766,1,2,3467.0,3433.63157895,57,144,19.9040937698 
5389,1410,769,1,2,3467.0,3431.5326087,92,224,19.4243799542 
5390,346,794,2,1,3467.0,3433.71698113,53,94,20.367180366 
5391,844,881,1,2,3467.0,3439.90566038,53,84,20.4893017848 
5392,577,911,1,2,3467.0,3432.77173913,92,151,19.8525576318 
5393,940,984,2,1,3467.0,3433.35714286,56,150,19.8597718524 
5394,1024,1166,1,2,3467.0,3432.91025641,78,198,19.5583370243 
5395,919,1192,1,2,3467.0,3434.16304348,92,229,19.4004112942 
5396,1220,1221,2,2,3467.0,3427.47727273,88,252,19.296498648 
5397,160,1226,2,1,3467.0,3424.01315789,76,109,20.2064337551 
5398,166,1229,1,2,3467.0,3428.84848485,66,122,20.0841004233 
5399,162,1230,2,1,3467.0,3426.52,50,154,19.8311981979 
5400,1880,1287,1,2,3467.0,3426.47368421,57,113,20.1673038913 
5401,1185,1299,2,1,3467.0,3433.84337349,83,258,19.2709507351 
5402,518,1328,2,1,3467.0,3434.03773585,53,106,20.2367353368 
5403,2413,1341,1,2,3467.0,3433.05882353,34,54,20.9690156004 
5404,594,1342,2,2,3467.0,3436.79220779,77,187,19.6203959837 
5405,2459,1353,1,2,3467.0,3432.23076923,78,189,19.6088454896 
5406,1766,1384,1,2,3467.0,3424.9787234,47,157,19.810250869 
5407,2122,1428,1,2,3467.0,3442.35294118,34,54,20.9690156004 
5408,2113,1446,2,1,3467.0,3449.93023256,43,37,21.3794956898 
5409,114,1460,2,1,3467.0,3433.74418605,43,39,21.3223384824 
5410,820,1557,1,2,3467.0,3431.63043478,92,210,19.4944517632 
5411,2399,1616,1,2,3467.0,3433.575,80,29,21.6440050053 
5412,2172,1637,1,2,3467.0,3428.87878788,66,124,20.0664457871 
5413,2469,1638,1,2,3467.0,3433.15789474,38,62,20.8190207763 
5414,2450,1678,2,1,3467.0,3434.01694915,59,72,20.6566687589 
5415,773,1686,2,1,3467.0,3430.13043478,92,302,19.0999826426 
5416,1337,1729,1,2,3467.0,3436.07142857,42,111,20.186692553 
5417,1392,1797,1,2,3467.0,3449.68421053,38,57,20.9103128608 
5418,1285,1877,1,2,3467.0,3433.73563218,87,185,19.632070679 
5419,1035,1890,2,1,3467.0,3429.31147541,61,98,20.3219348108 
5420,2302,2050,2,1,3467.0,3435.63636364,33,143,19.9116599063 
5421,111,2057,2,2,3467.0,3428.86,50,92,20.3905304316 
5422,1544,2179,2,1,3467.0,3430.36956522,92,282,19.1743772292 
5423,907,2229,1,2,3467.0,3437.92727273,55,108,20.2164406113 
5424,2254,2261,2,1,3467.0,3429.63043478,92,253,19.2921986971 
5425,2271,2279,2,2,3467.0,3446.11627907,43,28,21.6821049216 
5426,103,2294,1,2,3467.0,3423.94285714,70,152,19.8453910301 
5427,869,2294,2,2,3467.0,3452.41666667,24,14,22.4346799108 
5428,2285,2294,1,2,3467.0,3443.7804878,41,76,20.5979660193 
5429,2393,2310,1,2,3467.0,3435.19047619,42,98,20.3219348108 
5430,842,2328,1,2,3467.0,3431.82926829,41,104,20.2574166518 
5431,850,2338,1,2,3467.0,3441.8245614,57,159,19.7965071892 
5432,2420,2377,1,2,3467.0,3426.38297872,47,225,19.4195437047 
5433,982,2429,1,2,3467.0,3429.56521739,69,113,20.1673038913 
5434,574,2444,2,2,3467.0,3431.5,56,147,19.8817066631 
5435,439,2449,1,2,3467.0,3435.68,50,115,20.1482553991 
5436,1605,2480,1,2,3467.0,3433.5,90,202,19.5366215764 
5437,1880,2494,1,2,3467.0,3427.93478261,92,275,19.2016682654 
5438,431,2518,2,1,3467.0,3434.83333333,60,104,20.2574166518 
5439,1652,2675,1,2,3467.0,3437.47727273,88,106,20.2367353368 
5440,1022,2760,2,1,3467.0,3452.17647059,34,52,21.0099916409 
5441,1018,2763,2,1,3467.0,3450.77777778,9,44,21.1913683088 
5442,163,2765,1,2,3467.0,3426.92857143,56,145,19.8965799944 
5443,1017,2778,2,2,3467.0,3457.0,9,25,21.8051499783 
5444,1308,2782,2,1,3467.0,3445.58227848,79,93,20.3787926286 
5445,951,2807,1,2,3467.0,3452.62068966,29,47,21.1197553552 
5446,1426,2855,1,2,3467.0,3446.54054054,37,64,20.784550065 
5447,1350,2877,3,1,3467.0,3446.7173913,138,47,21.1197553552 
5448,1500,2895,2,1,3467.0,3452.74137931,58,33,21.5037151503 
5449,1493,2899,1,2,3467.0,3451.53521127,71,42,21.241876774 
5450,1448,2907,1,3,3467.0,3450.10752688,93,93,20.3787926286 
5451,1477,2915,1,2,3467.0,3449.3880597,67,5,23.5525749892 
5452,239,2920,1,2,3467.0,3429.05194805,77,152,19.8453910301 
5453,1368,2922,3,1,3467.0,3450.02083333,96,60,20.854621874 
5454,1227,2939,1,2,3467.0,3442.9122807,57,69,20.7028772732 
5455,382,2977,2,1,3467.0,3438.89473684,38,62,20.8190207763 
5456,1197,2982,1,2,3467.0,3451.55263158,38,15,22.3597718524 
5457,1189,2983,2,1,3467.0,3450.9375,80,62,20.8190207763 
5458,1675,3031,2,2,3467.0,3448.18333333,60,66,20.7511401611 
5459,1192,3032,2,1,3467.0,3450.57575758,66,76,20.5979660193 
5460,151,3065,3,2,3467.0,3422.10215054,186,275,19.2016682654 
5461,1138,3114,2,2,3467.0,3448.78846154,52,18,22.1618187372 
5462,1730,3149,2,1,3467.0,3448.88888889,27,41,21.2680403582 
5463,1764,3152,1,2,3467.0,3448.89655172,58,60,20.854621874 
5464,222,3173,1,2,3467.0,3432.58,50,147,19.8817066631 
5465,1902,3210,1,2,3467.0,3444.89830508,59,62,20.8190207763 
5466,2196,3240,1,2,3467.0,3448.18181818,44,76,20.5979660193 
5467,2184,3249,2,1,3467.0,3451.03125,64,15,22.3597718524 
5468,2203,3271,2,1,3467.0,3451.74193548,31,46,21.1431054208 
5469,1794,3299,2,1,3467.0,3443.50793651,63,59,20.8728699709 
5470,2216,3301,1,2,3467.0,3453.53333333,15,25,21.8051499783 
5471,1153,3315,1,2,3467.0,3450.6,45,47,21.1197553552 
5472,1719,3316,1,3,3467.0,3451.14,50,45,21.1669687156 
5473,1073,3319,1,2,3467.0,3451.15909091,44,39,21.3223384824 
5474,560,3320,2,1,3467.0,3434.26315789,38,157,19.810250869 
5475,2316,3334,1,2,3467.0,3443.52307692,65,83,20.5023047691 
5476,1737,3337,2,1,3467.0,3449.83333333,48,97,20.3330706643 
5477,787,3369,2,1,3467.0,3451.98360656,61,40,21.2948500217 
5478,1057,3370,2,1,3467.0,3445.88461538,78,38,21.3505410085 
5479,1168,3373,2,1,3467.0,3449.0,47,57,20.9103128608 
5480,1169,3378,1,2,3467.0,3447.20930233,43,63,20.8016486264 
5481,1674,3441,1,2,3467.0,3449.0,41,86,20.4637538719 
5482,2469,3443,1,2,3467.0,3438.63636364,22,65,20.7677166084 
5483,1676,3451,2,1,3467.0,3451.30769231,65,53,20.989310326 
5484,1230,3454,2,1,3467.0,3451.5,38,31,21.5715957654 
5485,1260,3465,2,1,3467.0,3449.67924528,53,48,21.0968969066 
5486,1406,3517,2,2,3467.0,3452.8,55,36,21.4092437481 
5487,1473,3518,2,1,3467.0,3452.43137255,51,52,21.0099916409 
5488,510,3562,1,2,3467.0,3432.75,92,239,19.3540052476 
5489,1452,3576,2,1,3467.0,3443.9,60,61,20.8366754125 
5490,2180,3580,2,1,3467.0,3434.18478261,92,241,19.3449573936 
5491,281,3582,1,2,3467.0,3428.87804878,82,248,19.3138707979 
5492,406,3599,1,2,3467.0,3432.56521739,92,201,19.5420098564 
5493,1462,3717,1,2,3467.0,3439.59649123,57,118,20.1202949817 
5494,1325,3726,1,3,3467.0,3437.24460432,139,208,19.5048416626 
5495,2166,3755,1,3,3467.0,3443.7628866,97,196,19.5693598216 
5496,352,3841,1,2,3467.0,3431.10606061,66,174,19.6986268793 
5497,1712,3927,1,2,3467.0,3435.45652174,92,188,19.6146053768 
5498,660,3935,1,2,3467.0,3430.18478261,92,241,19.3449573936 
5499,1866,3946,1,2,3467.0,3429.48913043,92,238,19.3585576074 
5500,1128,3966,2,1,3467.0,3428.59782609,92,290,19.1440050053 
5501,654,4005,1,2,3467.0,3431.51086957,92,238,19.3585576074 
5502,297,4016,1,2,3467.0,3434.13253012,83,216,19.4638656221 
5503,1313,4051,2,1,3467.0,3430.68115942,69,163,19.769530989 
5504,1132,4067,1,2,3467.0,3433.25,92,247,19.3182576169 
5505,583,4080,2,1,3467.0,3446.4047619,42,89,20.4265249834 
5506,586,4108,1,2,3467.0,3445.25806452,31,70,20.6872549 
5507,1399,4139,2,1,3467.0,3427.63768116,69,157,19.810250869 
5508,1114,4193,1,2,3467.0,3431.88679245,53,68,20.7187277182 
5509,467,4320,1,2,3467.0,3434.6097561,41,161,19.7829353099 
5510,1027,4365,1,2,3467.0,3425.47727273,88,183,19.6438722757 
5511,1333,4394,1,2,3467.0,3441.4,35,68,20.7187277182 
5512,1669,4412,1,2,3467.0,3421.25,88,162,19.7762124636 
5513,2462,4462,2,1,3467.0,3404.15,80,31,21.5715957654 
5514,1438,108,2,2,3466.0,3450.66666667,6,7,23.1872549 
5515,983,202,2,1,3466.0,3439.97297297,37,27,21.7215905896 
5516,639,291,1,3,3466.0,3435.06956522,115,267,19.2337218466 
5517,2080,292,1,2,3466.0,3438.33333333,54,82,20.515465369 
5518,675,293,1,2,3466.0,3441.28846154,52,68,20.7187277182 
5519,2098,309,2,1,3466.0,3437.425,40,94,20.367180366 
5520,219,352,2,1,3466.0,3429.44,75,43,21.2163288611 
5521,1130,480,1,2,3466.0,3439.33333333,60,100,20.3 
5522,2412,582,2,1,3466.0,3422.75294118,85,143,19.9116599063 
5523,103,606,1,2,3466.0,3439.11111111,45,97,20.3330706643 
5524,101,618,2,1,3466.0,3444.82352941,17,9,22.9143937264 
5525,1774,630,1,2,3466.0,3434.2238806,67,180,19.6618187372 
5526,1352,648,1,2,3466.0,3438.32142857,84,112,20.1769549433 
5527,514,691,2,1,3466.0,3433.46590909,88,188,19.6146053768 
5528,1320,704,1,2,3466.0,3437.45833333,24,144,19.9040937698 
5529,814,741,2,1,3466.0,3438.23404255,47,107,20.2265405558 
5530,862,783,2,2,3466.0,3431.93150685,73,191,19.5974165819 
5531,871,881,1,2,3466.0,3433.83333333,60,107,20.2265405558 
5532,1390,930,2,1,3466.0,3434.84782609,92,221,19.4390193158 
5533,1743,1271,1,2,3466.0,3424.0,69,160,19.7897000434 
5534,193,1379,2,1,3466.0,3434.70175439,57,182,19.64982153 
5535,2347,1382,2,1,3466.0,3443.44186047,43,67,20.7348129932 
5536,124,1454,1,2,3466.0,3437.47727273,44,53,20.989310326 
5537,654,1502,1,2,3466.0,3443.12,25,41,21.2680403582 
5538,2386,1506,2,1,3466.0,3432.296875,64,76,20.5979660193 
5539,167,1512,2,2,3466.0,3436.10810811,37,59,20.8728699709 
5540,169,1526,1,2,3466.0,3436.21052632,57,42,21.241876774 
5541,1320,1549,1,2,3466.0,3427.23863636,88,171,19.717509724 
5542,1374,1570,2,1,3466.0,3434.59615385,52,133,19.9903708976 
5543,2466,1639,1,2,3466.0,3427.45283019,53,151,19.8525576318 
5544,1486,1710,2,2,3466.0,3442.84,75,119,20.1111325965 
5545,788,1747,1,2,3466.0,3434.12765957,47,109,20.2064337551 
5546,697,1749,1,2,3466.0,3439.80392157,51,82,20.515465369 
5547,694,1921,1,2,3466.0,3440.17391304,69,124,20.0664457871 
5548,2425,2144,2,1,3466.0,3433.18181818,55,147,19.8817066631 
5549,1554,2170,2,1,3466.0,3426.31884058,69,132,19.998565172 
5550,1724,2200,2,1,3466.0,3431.63076923,65,157,19.810250869 
5551,891,2248,1,2,3466.0,3447.08928571,56,24,21.8494718957 
5552,2314,2263,2,1,3466.0,3445.4375,32,109,20.2064337551 
5553,868,2270,1,2,3466.0,3448.41509434,53,42,21.241876774 
5554,945,2298,2,2,3466.0,3450.46428571,28,29,21.6440050053 
5555,2390,2305,1,2,3466.0,3435.75862069,29,65,20.7677166084 
5556,2103,2308,2,1,3466.0,3437.77142857,35,109,20.2064337551 
5557,943,2319,1,2,3466.0,3448.82352941,34,23,21.89568041 
5558,2154,2331,1,2,3466.0,3440.14545455,55,100,20.3 
5559,111,2358,1,2,3466.0,3422.19607843,51,129,20.0235257243 
5560,399,2378,1,2,3466.0,3427.51282051,39,168,19.7367267957 
5561,1938,2408,2,1,3466.0,3431.55952381,84,179,19.6678674226 
5562,1907,2430,1,2,3466.0,3431.51785714,56,117,20.1295353456 
5563,2362,2488,2,2,3466.0,3426.46478873,71,260,19.2625666301 
5564,146,2516,1,2,3466.0,3422.15662651,83,152,19.8453910301 
5565,432,2522,1,2,3466.0,3431.17777778,45,150,19.8597718524 
5566,1810,2531,1,2,3466.0,3430.46666667,90,184,19.6379554425 
5567,146,2613,1,2,3466.0,3427.16666667,54,128,20.0319750759 
5568,688,2643,2,1,3466.0,3429.29230769,65,144,19.9040937698 
5569,1400,2663,1,2,3466.0,3436.36923077,65,114,20.1577378717 
5570,815,2666,2,1,3466.0,3440.0,39,102,20.2784995706 
5571,1858,2726,2,1,3466.0,3440.04545455,88,142,19.919279139 
5572,967,2727,2,1,3466.0,3446.42222222,45,60,20.854621874 
5573,1019,2796,1,2,3466.0,3451.5,50,6,23.354621874 
5574,961,2827,1,2,3466.0,3441.19444444,36,101,20.2891965655 
5575,1647,2847,2,2,3466.0,3451.56666667,30,10,22.8 
5576,1161,2872,1,2,3466.0,3442.24489796,49,99,20.3109120135 
5577,1159,2876,2,2,3466.0,3442.85,40,73,20.6416928497 
5578,1397,2876,2,1,3466.0,3447.02298851,87,56,20.9295299325 
5579,1645,2877,2,1,3466.0,3448.2745098,51,28,21.6821049216 
5580,951,2879,2,1,3466.0,3439.6119403,67,88,20.4387933196 
5581,2010,2893,1,2,3466.0,3435.01265823,79,162,19.7762124636 
5582,192,2921,1,2,3466.0,3427.55319149,47,137,19.9581985821 
5583,1588,2956,2,1,3466.0,3449.48888889,45,26,21.7625666301 
5584,1638,2979,2,1,3466.0,3448.69565217,92,29,21.6440050053 
5585,1663,2985,1,2,3466.0,3451.98412698,63,35,21.4398298891 
5586,1195,3035,1,2,3466.0,3448.73684211,19,48,21.0968969066 
5587,1811,3041,2,1,3466.0,3441.59259259,54,51,21.0310745598 
5588,1186,3044,2,1,3466.0,3452.0,50,25,21.8051499783 
5589,1932,3045,2,1,3466.0,3440.01136364,88,180,19.6618187372 
5590,1128,3069,1,2,3466.0,3446.82758621,87,105,20.2470267523 
5591,1159,3081,1,2,3466.0,3449.6025641,78,47,21.1197553552 
5592,1706,3082,1,2,3466.0,3442.61818182,55,40,21.2948500217 
5593,1135,3127,1,2,3466.0,3450.79310345,87,28,21.6821049216 
5594,1729,3142,2,1,3466.0,3449.3559322,59,57,20.9103128608 
5595,1090,3148,1,2,3466.0,3446.88888889,63,68,20.7187277182 
5596,1737,3150,2,1,3466.0,3448.07246377,69,76,20.5979660193 
5597,2056,3151,3,1,3466.0,3445.125,88,176,19.6862183305 
5598,1735,3160,1,2,3466.0,3451.79591837,49,34,21.4713027074 
5599,2050,3235,1,2,3466.0,3434.5326087,92,188,19.6146053768 
5600,2211,3300,1,2,3466.0,3449.68,25,38,21.3505410085 
5601,825,3311,2,1,3466.0,3455.8,15,9,22.9143937264 
5602,2304,3312,2,1,3466.0,3450.34782609,23,37,21.3794956898 
5603,2308,3321,2,1,3466.0,3449.53333333,30,46,21.1431054208 
5604,825,3331,2,1,3466.0,3456.89473684,19,1,25.3 
5605,2299,3331,2,1,3466.0,3448.0,58,13,22.5151416192 
5606,942,3338,1,2,3466.0,3438.61904762,63,120,20.1020468849 
5607,1761,3348,2,2,3466.0,3446.19230769,78,62,20.8190207763 
5608,786,3365,2,1,3466.0,3455.75,20,24,21.8494718957 
5609,837,3373,1,2,3466.0,3443.67272727,55,122,20.0841004233 
5610,1208,3432,2,1,3466.0,3451.82,50,29,21.6440050053 
5611,1710,3433,3,2,3466.0,3438.77435897,195,258,19.2709507351 
5612,1225,3442,1,2,3466.0,3452.1,40,49,21.0745097999 
5613,1237,3443,2,1,3466.0,3454.66666667,33,24,21.8494718957 
5614,1204,3444,1,2,3466.0,3451.97260274,73,43,21.2163288611 
5615,1044,3451,1,2,3466.0,3440.71014493,69,42,21.241876774 
5616,1203,3471,2,1,3466.0,3447.26666667,60,98,20.3219348108 
5617,1213,3480,1,2,3466.0,3446.28235294,85,86,20.4637538719 
5618,1688,3482,1,2,3466.0,3442.75862069,58,83,20.5023047691 
5619,1241,3490,1,2,3466.0,3450.38461538,39,43,21.2163288611 
5620,1305,3490,2,1,3466.0,3450.18918919,74,57,20.9103128608 
5621,1338,3504,2,1,3466.0,3449.65789474,76,23,21.89568041 
5622,1475,3515,1,2,3466.0,3450.61904762,21,27,21.7215905896 
5623,2168,3515,1,2,3466.0,3432.34782609,92,250,19.3051499783 
5624,1503,3520,1,2,3466.0,3449.37037037,81,17,22.2238776966 
5625,1454,3523,2,2,3466.0,3451.45454545,44,26,21.7625666301 
5626,848,3536,2,2,3466.0,3434.29545455,88,196,19.5693598216 
5627,1617,3551,2,1,3466.0,3440.93877551,49,96,20.3443219174 
5628,1532,3555,1,2,3466.0,3444.27692308,65,88,20.4387933196 
5629,644,3576,1,3,3466.0,3431.88034188,117,264,19.2459901828 
5630,1327,3615,1,3,3466.0,3438.71204188,191,308,19.0786232087 
5631,1695,3621,1,2,3466.0,3437.16129032,62,136,19.9661527291 
5632,409,3640,1,3,3466.0,3422.3,200,669,18.2364347056 
5633,1314,3654,1,2,3466.0,3442.725,40,72,20.6566687589 
5634,1173,3670,1,2,3466.0,3434.16304348,92,203,19.5312599052 
5635,1022,3747,2,1,3466.0,3431.07954545,88,233,19.3816101974 
5636,371,4006,1,2,3466.0,3431.69117647,68,88,20.4387933196 
5637,386,4295,2,1,3466.0,3427.90588235,85,182,19.64982153 
5638,1379,4344,2,2,3466.0,3437.36956522,46,111,20.186692553 
5639,2378,4408,2,1,3466.0,3402.575,80,99,20.3109120135 
5640,1310,4496,1,2,3466.0,3430.75949367,79,132,19.998565172 
5641,1510,104,2,1,3465.0,3432.13793103,58,88,20.4387933196 
5642,1557,108,1,2,3465.0,3423.85526316,76,152,19.8453910301 
5643,1307,115,1,2,3465.0,3430.93939394,66,95,20.3556909868 
5644,1449,116,2,1,3465.0,3441.0,9,40,21.2948500217 
5645,693,195,2,1,3465.0,3438.0,51,130,20.0151416192 
5646,2236,195,1,2,3465.0,3422.85,60,166,19.7497297799 
5647,119,199,1,2,3465.0,3424.50819672,61,145,19.8965799944 
5648,1107,290,2,1,3465.0,3435.85454545,55,94,20.367180366 
5649,2311,314,2,1,3465.0,3420.22077922,77,165,19.7562901395 
5650,580,367,1,2,3465.0,3436.08333333,36,75,20.6123468415 
5651,643,515,2,1,3465.0,3435.15217391,92,164,19.7628903799 
5652,401,552,2,1,3465.0,3433.87719298,57,119,20.1111325965 
5653,1341,647,2,1,3465.0,3435.01449275,69,141,19.9269522184 
5654,711,696,1,2,3465.0,3435.38181818,55,110,20.1965182871 
5655,433,710,2,1,3465.0,3435.55384615,65,83,20.5023047691 
5656,450,712,1,2,3465.0,3441.38961039,77,119,20.1111325965 
5657,1005,746,1,2,3465.0,3439.12280702,57,95,20.3556909868 
5658,2349,755,2,1,3465.0,3419.4137931,87,273,19.2095933824 
5659,1068,766,2,1,3465.0,3433.15189873,79,107,20.2265405558 
5660,635,899,1,2,3465.0,3438.03409091,88,143,19.9116599063 
5661,221,942,2,2,3465.0,3436.17142857,35,78,20.5697634933 
5662,314,942,1,2,3465.0,3431.5862069,58,87,20.4512018685 
5663,2230,983,2,1,3465.0,3421.71641791,67,234,19.3769603565 
5664,202,1089,2,1,3465.0,3428.35869565,92,195,19.5749134716 
5665,2358,1358,1,2,3465.0,3441.44680851,47,74,20.6269207007 
5666,2453,1358,1,2,3465.0,3439.95238095,63,41,21.2680403582 
5667,2074,1375,2,2,3465.0,3437.375,40,164,19.7628903799 
5668,2141,1413,1,3,3465.0,3431.41708543,199,391,18.8195581065 
5669,645,1513,2,1,3465.0,3439.85714286,42,84,20.4893017848 
5670,504,1537,1,2,3465.0,3449.36363636,44,38,21.3505410085 
5671,2462,1659,1,2,3465.0,3430.83870968,62,113,20.1673038913 
5672,675,1708,2,1,3465.0,3432.44444444,54,185,19.632070679 
5673,816,1717,1,2,3465.0,3428.72727273,55,165,19.7562901395 
5674,2233,1723,2,1,3465.0,3435.13333333,60,73,20.6416928497 
5675,1550,1779,1,2,3465.0,3428.41176471,51,153,19.838271423 
5676,1397,1803,2,1,3465.0,3444.42222222,45,105,20.2470267523 
5677,1648,2009,2,1,3465.0,3427.86666667,60,173,19.7048847422 
5678,1949,2091,1,2,3465.0,3424.9787234,47,129,20.0235257243 
5679,2452,2116,1,2,3465.0,3429.859375,64,91,20.4023965192 
5680,1368,2141,1,2,3465.0,3430.38554217,83,160,19.7897000434 
5681,866,2291,2,1,3465.0,3448.62162162,37,46,21.1431054208 
5682,1871,2359,2,1,3465.0,3434.75555556,45,154,19.8311981979 
5683,1454,2372,1,2,3465.0,3432.24096386,83,156,19.8171885041 
5684,208,2377,2,1,3465.0,3435.79245283,53,155,19.8241707546 
5685,1918,2424,1,2,3465.0,3434.78787879,33,95,20.3556909868 
5686,101,2438,2,1,3465.0,3421.63888889,36,75,20.6123468415 
5687,1080,2444,1,2,3465.0,3431.38095238,84,145,19.8965799944 
5688,1049,2448,1,2,3465.0,3428.47619048,63,117,20.1295353456 
5689,1674,2449,1,2,3465.0,3432.11594203,69,175,19.6924048783 
5690,707,2496,1,2,3465.0,3433.91304348,69,109,20.2064337551 
5691,2233,2533,1,2,3465.0,3425.27173913,92,224,19.4243799542 
5692,1177,2537,1,2,3465.0,3431.36956522,92,241,19.3449573936 
5693,855,2547,1,2,3465.0,3430.29545455,88,164,19.7628903799 
5694,1417,2618,2,1,3465.0,3435.34920635,63,129,20.0235257243 
5695,183,2620,2,1,3465.0,3425.55,60,83,20.5023047691 
5696,778,2670,1,2,3465.0,3438.78181818,55,131,20.0068217609 
5697,1936,2679,2,1,3465.0,3443.71875,32,93,20.3787926286 
5698,1277,2722,2,1,3465.0,3436.82539683,63,77,20.5837731871 
5699,980,2728,3,2,3465.0,3448.09473684,95,68,20.7187277182 
5700,981,2732,2,1,3465.0,3453.75,12,36,21.4092437481 
5701,1980,2795,1,2,3465.0,3438.44827586,58,111,20.186692553 
5702,807,2815,1,4,3465.0,3430.70135747,221,289,19.1477553931 
5703,1349,2818,2,1,3465.0,3446.671875,64,77,20.5837731871 
5704,1422,2857,2,1,3465.0,3445.86440678,59,69,20.7028772732 
5705,1643,2860,1,3,3465.0,3443.25619835,121,163,19.769530989 
5706,1490,2876,1,2,3465.0,3447.28813559,59,57,20.9103128608 
5707,1488,2903,1,2,3465.0,3451.12,75,43,21.2163288611 
5708,1530,2929,1,2,3465.0,3451.24444444,45,47,21.1197553552 
5709,1334,2932,2,1,3465.0,3450.0,19,9,22.9143937264 
5710,1250,2953,2,1,3465.0,3450.89285714,28,33,21.5037151503 
5711,970,2961,2,1,3465.0,3442.43661972,71,58,20.8914300161 
5712,1244,2983,2,1,3465.0,3451.97916667,48,-7,27.4127451 
5713,1662,2989,2,1,3465.0,3454.65217391,23,25,21.8051499783 
5714,1205,2991,3,3,3465.0,3449.16161616,99,213,19.4790509914 
5715,1123,3000,1,2,3465.0,3444.15714286,70,96,20.3443219174 
5716,1704,3024,1,2,3465.0,3445.25373134,67,68,20.7187277182 
5717,1865,3104,1,2,3465.0,3435.03409091,88,117,20.1295353456 
